"StichtagDatJahr","DatenstandCd","HundenameText","GebDatHundJahr","SexHundCd","SexHundLang","SexHundSort","AnzHunde"
2020,"D","Miss Moneypenny",2019,"2","weiblich",2,1
2020,"D","Miss Piggy",2015,"2","weiblich",2,1
2020,"D","Miss c (Carmen)",2007,"2","weiblich",2,1
2020,"D","Miss vom Chrysanthemensee",2006,"2","weiblich",2,1
2020,"D","Missy",2010,"2","weiblich",2,1
2020,"D","Missy",2011,"2","weiblich",2,1
2020,"D","Missy (Mila)",2014,"2","weiblich",2,1
2020,"D","Mister Mini",2013,"1","männlich",1,1
2020,"D","Mister Woody Sherwood",2017,"1","männlich",1,1
2020,"D","Misto",2015,"1","männlich",1,1
2020,"D","Misza",2010,"1","männlich",1,1
2020,"D","Mitja",2014,"1","männlich",1,1
2020,"D","Mitzi",2007,"2","weiblich",2,1
2020,"D","Miu-Miu",2010,"2","weiblich",2,1
2020,"D","Mix (Bastian von Asowe)",2019,"1","männlich",1,1
2020,"D","Miyo",2019,"1","männlich",1,1
2020,"D","Mo",2009,"1","männlich",1,1
2020,"D","Mo",2011,"1","männlich",1,1
2020,"D","Mocca",2006,"2","weiblich",2,1
2020,"D","Mocca",2010,"1","männlich",1,1
2020,"D","Mocca",2010,"2","weiblich",2,2
2020,"D","Mocca",2019,"2","weiblich",2,1
2020,"D","Mocca (Maude)",2011,"2","weiblich",2,1
2020,"D","Mocca Woman Hazel",2014,"2","weiblich",2,1
2020,"D","Mocha",2015,"2","weiblich",2,1
2020,"D","Mochi",2016,"1","männlich",1,2
2020,"D","Mochi",2018,"2","weiblich",2,1
2020,"D","Mockha",2018,"2","weiblich",2,1
2020,"D","Moe",2018,"1","männlich",1,1
2020,"D","Moet",2009,"1","männlich",1,1
2020,"D","Moggi",2017,"1","männlich",1,1
2020,"D","Mogli",2014,"1","männlich",1,1
2020,"D","Moglia",2010,"2","weiblich",2,1
2020,"D","Mohli",2014,"1","männlich",1,1
2020,"D","Moises",2010,"1","männlich",1,1
2020,"D","Moja",2005,"2","weiblich",2,1
2020,"D","Mojito",2008,"1","männlich",1,1
2020,"D","Mojo",2013,"1","männlich",1,1
2020,"D","Mojo",2019,"1","männlich",1,1
2020,"D","Moka",2018,"1","männlich",1,1
2020,"D","Mokka (Brenda)",2017,"2","weiblich",2,1
2020,"D","Moli",2011,"2","weiblich",2,1
2020,"D","Molli",2008,"2","weiblich",2,1
2020,"D","Molly",2008,"2","weiblich",2,1
2020,"D","Molly",2009,"2","weiblich",2,1
2020,"D","Molly",2010,"2","weiblich",2,1
2020,"D","Molly",2011,"2","weiblich",2,1
2020,"D","Molly",2012,"2","weiblich",2,2
2020,"D","Molly",2016,"2","weiblich",2,1
2020,"D","Molly",2017,"2","weiblich",2,1
2020,"D","Molly",2018,"2","weiblich",2,2
2020,"D","Molly",2019,"2","weiblich",2,1
2020,"D","Molly (Brandy)",2016,"2","weiblich",2,1
2020,"D","Molly (HETY of Blue Diamond)",2010,"2","weiblich",2,1
2020,"D","Molly (Quinta Beata)",2010,"2","weiblich",2,1
2020,"D","Molly (Rendja)",2012,"2","weiblich",2,1
2020,"D","Moly",2010,"2","weiblich",2,1
2020,"D","Momo",2009,"1","männlich",1,1
2020,"D","Momo",2009,"2","weiblich",2,1
2020,"D","Momo",2010,"1","männlich",1,1
2020,"D","Momo",2013,"2","weiblich",2,1
2020,"D","Momo",2014,"2","weiblich",2,1
2020,"D","Momo",2015,"1","männlich",1,1
2020,"D","Momo",2019,"2","weiblich",2,1
2020,"D","Momos Maxim of Aluschta",2015,"1","männlich",1,1
2020,"D","Mona",2019,"2","weiblich",2,1
2020,"D","Mona Lisa",2008,"2","weiblich",2,1
2020,"D","Mona Lisa",2010,"2","weiblich",2,1
2020,"D","Mondi",2007,"1","männlich",1,1
2020,"D","Moni",2007,"2","weiblich",2,1
2020,"D","Mont",2013,"1","männlich",1,1
2020,"D","Monthy",2012,"1","männlich",1,1
2020,"D","Monti",2014,"1","männlich",1,1
2020,"D","Monty",2012,"1","männlich",1,1
2020,"D","Monty",2019,"1","männlich",1,2
2020,"D","Monty (Amadeus)",2017,"1","männlich",1,1
2020,"D","Mooch",2013,"1","männlich",1,1
2020,"D","Moogli",2013,"1","männlich",1,1
2020,"D","Moonlightsrainbow's Golden Mel",2015,"2","weiblich",2,1
2020,"D","Moose",2018,"2","weiblich",2,1
2020,"D","Mora",2007,"2","weiblich",2,1
2020,"D","Mora",2008,"2","weiblich",2,1
2020,"D","Mora",2018,"2","weiblich",2,1
2020,"D","Morena",2014,"2","weiblich",2,1
2020,"D","Morgan",2012,"2","weiblich",2,1
2020,"D","Moria",2009,"2","weiblich",2,1
2020,"D","Moritz",2017,"1","männlich",1,1
2020,"D","Morizan",2011,"1","männlich",1,1
2020,"D","Morpheus",2014,"1","männlich",1,1
2020,"D","Morris (Basco)",2008,"1","männlich",1,1
2020,"D","Morti",2006,"1","männlich",1,1
2020,"D","Mortimer",2016,"1","männlich",1,1
2020,"D","Moshe",2016,"1","männlich",1,1
2020,"D","Mowgli",2008,"1","männlich",1,1
2020,"D","Moya",2003,"2","weiblich",2,1
2020,"D","Moya",2013,"2","weiblich",2,2
2020,"D","Moyra",2013,"2","weiblich",2,1
2020,"D","Mozart",2012,"1","männlich",1,1
2020,"D","Mr. Blue",2015,"1","männlich",1,1
2020,"D","MrClooney",2014,"1","männlich",1,1
2020,"D","Mrki",2014,"1","männlich",1,1
2020,"D","Mu",2014,"1","männlich",1,1
2020,"D","Mubba (Tucker)",2016,"1","männlich",1,1
2020,"D","Muck",2013,"1","männlich",1,1
2020,"D","Muffi",2008,"2","weiblich",2,1
2020,"D","Muffin",2010,"1","männlich",1,1
2020,"D","Muffin",2010,"2","weiblich",2,1
2020,"D","Muffin",2012,"2","weiblich",2,1
2020,"D","Muffin",2014,"2","weiblich",2,1
2020,"D","Muffin",2017,"1","männlich",1,1
2020,"D","Muffin",2017,"2","weiblich",2,1
2020,"D","Muffin",2018,"2","weiblich",2,1
2020,"D","Muffin (Booba)",2016,"1","männlich",1,1
2020,"D","Muffin (Escobar)",2009,"1","männlich",1,1
2020,"D","Muhlifain Blues Dance all Nigh",2020,"2","weiblich",2,1
2020,"D","Mui Mui",2014,"2","weiblich",2,1
2020,"D","Muk (Gringo)",2011,"1","männlich",1,1
2020,"D","Muki",2014,"1","männlich",1,1
2020,"D","Muma",2011,"2","weiblich",2,1
2020,"D","Mumbo",2010,"1","männlich",1,1
2020,"D","Muna",2014,"2","weiblich",2,1
2020,"D","Munchy",2014,"1","männlich",1,1
2020,"D","Muneca",2008,"2","weiblich",2,1
2020,"D","Murphy",2005,"1","männlich",1,1
2020,"D","Murphy",2009,"1","männlich",1,1
2020,"D","Murphy",2010,"1","männlich",1,1
2020,"D","Murphy",2014,"1","männlich",1,1
2020,"D","Murphy",2017,"1","männlich",1,2
2020,"D","Murphy",2019,"1","männlich",1,1
2020,"D","Murphy (Primus Stubborn Fellow",2017,"1","männlich",1,1
2020,"D","Musa",2010,"2","weiblich",2,1
2020,"D","Muschus",2009,"1","männlich",1,1
2020,"D","My little Dream",2011,"2","weiblich",2,1
2020,"D","MyLo",2019,"1","männlich",1,1
2020,"D","Mya",2008,"2","weiblich",2,1
2020,"D","Mylo",2010,"1","männlich",1,1
2020,"D","Mylo",2012,"1","männlich",1,1
2020,"D","Mylo",2013,"1","männlich",1,1
2020,"D","Mylo",2015,"1","männlich",1,1
2020,"D","Myra (Bora Gletscherhöhle)",2018,"2","weiblich",2,1
2020,"D","Mädi (Skyla)",2017,"2","weiblich",2,1
2020,"D","Mäx",2003,"1","männlich",1,1
2020,"D","Mäx",2017,"1","männlich",1,1
2020,"D","Mäx Balu (Cookie)",2012,"1","männlich",1,1
2020,"D","Mäxin",2007,"2","weiblich",2,1
2020,"D","Mäxli",2012,"1","männlich",1,1
2020,"D","Möhrli",2007,"2","weiblich",2,1
2020,"D","Müzli",2012,"2","weiblich",2,1
2020,"D","N'June du Val de Pyrène",2017,"2","weiblich",2,1
2020,"D","N-Toni",2018,"1","männlich",1,1
2020,"D","N.N.",2009,"1","männlich",1,1
2020,"D","Nabucco",2010,"1","männlich",1,1
2020,"D","Nacho (Brandy)",2009,"1","männlich",1,1
2020,"D","Nacho Stelvio von Kopfrein",2018,"1","männlich",1,1
2020,"D","Nadis (Pantheon)",2019,"1","männlich",1,1
2020,"D","Nael",2012,"1","männlich",1,1
2020,"D","Nahla Lucy",2011,"2","weiblich",2,1
2020,"D","Naila (Boncuk)",2016,"2","weiblich",2,1
2020,"D","Nala",2007,"2","weiblich",2,1
2020,"D","Nala",2008,"2","weiblich",2,1
2020,"D","Nala",2009,"2","weiblich",2,1
2020,"D","Nala",2010,"2","weiblich",2,1
2020,"D","Nala",2012,"2","weiblich",2,1
2020,"D","Nala",2014,"2","weiblich",2,4
2020,"D","Nala",2015,"2","weiblich",2,2
2020,"D","Nala",2016,"2","weiblich",2,4
2020,"D","Nala",2017,"2","weiblich",2,2
2020,"D","Nala",2018,"2","weiblich",2,2
2020,"D","Nala",2019,"2","weiblich",2,5
2020,"D","Nala (Beatrice)",2019,"2","weiblich",2,1
2020,"D","Nala (Morelka)",2012,"2","weiblich",2,1
2020,"D","Nala (Silverbarn's Ronja)",2009,"2","weiblich",2,1
2020,"D","Nala-Debbie",2015,"2","weiblich",2,1
2020,"D","Naly",2006,"2","weiblich",2,1
2020,"D","Namur dils pasturs da Gianal",2017,"1","männlich",1,1
2020,"D","Nana",2013,"2","weiblich",2,2
2020,"D","Nana",2018,"2","weiblich",2,2
2020,"D","Nandi Duan Gong",2016,"1","männlich",1,1
2020,"D","Nando",2018,"1","männlich",1,1
2020,"D","Nani (Mami)",2005,"2","weiblich",2,1
2020,"D","Nano",2015,"1","männlich",1,1
2020,"D","Nano (Stitch)",2016,"1","männlich",1,1
2020,"D","Nanook",2014,"1","männlich",1,1
2020,"D","Nanook (Timi vom Engelacher)",2009,"1","männlich",1,1
2020,"D","Nanouk",2012,"2","weiblich",2,1
2020,"D","Nany",2011,"2","weiblich",2,1
2020,"D","Nany",2014,"2","weiblich",2,1
2020,"D","Naola",2011,"2","weiblich",2,1
2020,"D","Naomi von Anubis",2017,"2","weiblich",2,1
2020,"D","Nara",2013,"2","weiblich",2,1
2020,"D","Nardo",2018,"1","männlich",1,1
2020,"D","Narkos",2017,"1","männlich",1,1
2020,"D","Naru",2019,"2","weiblich",2,1
2020,"D","Narvi",2016,"1","männlich",1,1
2020,"D","Nash (Kingston)",2010,"1","männlich",1,1
2020,"D","Nastja",2013,"2","weiblich",2,1
2020,"D","Nathan (Glen)",2008,"1","männlich",1,1
2020,"D","Nava vom Bärehüsli",2016,"2","weiblich",2,1
2020,"D","Naveen",2017,"1","männlich",1,1
2020,"D","Naya",2017,"2","weiblich",2,1
2020,"D","Nayeli",2012,"2","weiblich",2,1
2020,"D","Nayla",2010,"2","weiblich",2,1
2020,"D","Nayla",2013,"2","weiblich",2,1
2020,"D","Nazca",2010,"2","weiblich",2,1
2020,"D","Nebbia",2014,"1","männlich",1,1
2020,"D","Neco",2007,"1","männlich",1,1
2020,"D","Neco",2014,"1","männlich",1,1
2020,"D","Neevah",2009,"2","weiblich",2,1
2020,"D","Nefertiti",2009,"2","weiblich",2,1
2020,"D","Negra",2007,"2","weiblich",2,1
2020,"D","Negri",2014,"2","weiblich",2,1
2020,"D","Negrita",2009,"2","weiblich",2,1
2020,"D","Neja",2012,"2","weiblich",2,1
2020,"D","Nela",2010,"2","weiblich",2,1
2020,"D","Nela",2014,"2","weiblich",2,1
2020,"D","Nela",2015,"2","weiblich",2,2
2020,"D","Nele",2017,"2","weiblich",2,1
2020,"D","Nele (Copfos)",2003,"2","weiblich",2,1
2020,"D","Nelli",2013,"2","weiblich",2,1
2020,"D","Nellie (Jersey)",2016,"2","weiblich",2,1
2020,"D","Nelly",2008,"2","weiblich",2,1
2020,"D","Nelly",2015,"2","weiblich",2,1
2020,"D","Nelson",2006,"1","männlich",1,1
2020,"D","Nelson",2009,"1","männlich",1,1
2020,"D","Nelson",2011,"1","männlich",1,1
2020,"D","Nelson",2012,"1","männlich",1,1
2020,"D","Nelson",2014,"1","männlich",1,1
2020,"D","Nelson",2017,"1","männlich",1,1
2020,"D","Nemesis von der Mimose",2017,"2","weiblich",2,1
2020,"D","Nemo",2009,"1","männlich",1,1
2020,"D","Nemo",2014,"1","männlich",1,1
2020,"D","Nemo",2015,"1","männlich",1,1
2020,"D","Nemo",2016,"1","männlich",1,1
2020,"D","Nemo (Easy)",2007,"1","männlich",1,1
2020,"D","Nemo (Quemo)",2018,"1","männlich",1,1
2020,"D","Nena",2010,"2","weiblich",2,1
2020,"D","Nena",2017,"2","weiblich",2,1
2020,"D","Nena vom Stapferstein",2017,"2","weiblich",2,1
2020,"D","Nene",2017,"2","weiblich",2,1
2020,"D","Neo",2005,"1","männlich",1,1
2020,"D","Neo",2008,"1","männlich",1,1
2020,"D","Neo",2009,"1","männlich",1,1
2020,"D","Neo",2013,"1","männlich",1,1
2020,"D","Neo",2014,"1","männlich",1,1
2020,"D","Neo",2015,"1","männlich",1,2
2020,"D","Neo",2016,"1","männlich",1,2
2020,"D","Neo",2017,"1","männlich",1,1
2020,"D","Neo",2018,"1","männlich",1,1
2020,"D","Neo",2019,"1","männlich",1,1
2020,"D","Nepomuk",2007,"1","männlich",1,1
2020,"D","Nera",2011,"2","weiblich",2,1
2020,"D","Nera",2017,"2","weiblich",2,1
2020,"D","Nera (Nancy)",2014,"2","weiblich",2,1
2020,"D","Nerea Blackpearl",2016,"2","weiblich",2,1
2020,"D","Nerina",2008,"2","weiblich",2,1
2020,"D","Nerina",2011,"2","weiblich",2,1
2020,"D","Nerina",2013,"2","weiblich",2,1
2020,"D","Nerino",2019,"1","männlich",1,1
2020,"D","Neris",2006,"2","weiblich",2,1
2020,"D","Nero",2007,"1","männlich",1,2
2020,"D","Nero",2008,"1","männlich",1,1
2020,"D","Nero",2012,"1","männlich",1,1
2020,"D","Nero",2013,"1","männlich",1,1
2020,"D","Nero",2015,"1","männlich",1,1
2020,"D","Nero",2016,"1","männlich",1,3
2020,"D","Nero",2017,"1","männlich",1,2
2020,"D","Nero",2018,"1","männlich",1,1
2020,"D","Nerova",2017,"2","weiblich",2,1
2020,"D","Nesca",2018,"2","weiblich",2,1
2020,"D","Nessa (Fame)",2019,"2","weiblich",2,1
2020,"D","Nevada von der Mimose",2017,"1","männlich",1,1
2020,"D","Neve",2011,"2","weiblich",2,1
2020,"D","Neve",2018,"1","männlich",1,1
2020,"D","Neve",2018,"2","weiblich",2,2
2020,"D","Never of Golden Live",2005,"2","weiblich",2,1
2020,"D","Nevio v.d. Fuchsweid",2009,"1","männlich",1,1
2020,"D","New King Cristallo Lord",2017,"1","männlich",1,1
2020,"D","Newton",2008,"1","männlich",1,1
2020,"D","Newton",2015,"1","männlich",1,1
2020,"D","Nezek",2008,"1","männlich",1,1
2020,"D","Nica",2006,"2","weiblich",2,1
2020,"D","Nica",2009,"2","weiblich",2,1
2020,"D","Nica  (Unica)",2007,"2","weiblich",2,1
2020,"D","Nice",2009,"2","weiblich",2,1
2020,"D","Nick",2008,"1","männlich",1,1
2020,"D","Nick Prinz von Morgentau",2017,"1","männlich",1,1
2020,"D","Nicki",2006,"1","männlich",1,1
2020,"D","Nicky",2017,"2","weiblich",2,1
2020,"D","Nico",2006,"1","männlich",1,2
2020,"D","Nico",2007,"1","männlich",1,1
2020,"D","Nico",2010,"1","männlich",1,1
2020,"D","Nico",2012,"1","männlich",1,1
2020,"D","Nico",2014,"1","männlich",1,1
2020,"D","Nico",2017,"1","männlich",1,1
2020,"D","Nico",2018,"1","männlich",1,1
2020,"D","Nico",2019,"1","männlich",1,1
2020,"D","Niebla",2009,"2","weiblich",2,1
2020,"D","Nieves",2004,"2","weiblich",2,1
2020,"D","Nieye",2009,"2","weiblich",2,1
2020,"D","Nifty Kya",2017,"2","weiblich",2,1
2020,"D","Nika",2016,"2","weiblich",2,1
2020,"D","Nika",2018,"2","weiblich",2,1
2020,"D","Nikan",2013,"1","männlich",1,1
2020,"D","Niki",2005,"1","männlich",1,1
2020,"D","Niki",2007,"1","männlich",1,1
2020,"D","Niki",2008,"1","männlich",1,1
2020,"D","Niki",2010,"1","männlich",1,1
2020,"D","Niki",2012,"1","männlich",1,1
2020,"D","Niki",2015,"1","männlich",1,1
2020,"D","Niki",2016,"1","männlich",1,1
2020,"D","Niki",2018,"1","männlich",1,1
2020,"D","Niki (Hercule)",2004,"1","männlich",1,1
2020,"D","Niki (Oesti)",2006,"2","weiblich",2,1
2020,"D","Nikita",2012,"2","weiblich",2,1
2020,"D","Nikita",2014,"2","weiblich",2,1
2020,"D","Nikita",2016,"2","weiblich",2,1
2020,"D","Nikita",2018,"2","weiblich",2,1
2020,"D","Nikki",2006,"2","weiblich",2,1
2020,"D","Nikki",2014,"1","männlich",1,1
2020,"D","Nikko",2009,"1","männlich",1,1
2020,"D","Niko",2008,"1","männlich",1,1
2020,"D","Niko",2010,"1","männlich",1,1
2020,"D","Niko",2013,"1","männlich",1,1
2020,"D","Nikolas",2013,"1","männlich",1,1
2020,"D","Nil",2011,"2","weiblich",2,1
2020,"D","Nila",2007,"2","weiblich",2,1
2020,"D","Nila",2008,"2","weiblich",2,1
2020,"D","Nila",2011,"2","weiblich",2,1
2020,"D","Nilo",2006,"1","männlich",1,1
2020,"D","Nilo",2016,"1","männlich",1,1
2020,"D","Niloh (Speedy)",2016,"1","männlich",1,1
2020,"D","Nils",2016,"1","männlich",1,1
2020,"D","Nilson",2007,"1","männlich",1,1
2020,"D","Nima",2017,"2","weiblich",2,1
2020,"D","Nima Nobel von Milpurrur",2016,"2","weiblich",2,1
2020,"D","Nimbu",2017,"1","männlich",1,1
2020,"D","Nimo Buba v. Alten",2013,"1","männlich",1,1
2020,"D","Nina",1997,"2","weiblich",2,1
2020,"D","Nina",2006,"2","weiblich",2,1
2020,"D","Nina",2008,"2","weiblich",2,1
2020,"D","Nina",2009,"2","weiblich",2,3
2020,"D","Nina",2011,"2","weiblich",2,2
2020,"D","Nina",2012,"2","weiblich",2,2
2020,"D","Nina",2014,"2","weiblich",2,5
2020,"D","Nina",2017,"2","weiblich",2,2
2020,"D","Nina",2019,"2","weiblich",2,1
2020,"D","Nina-Sina",2013,"2","weiblich",2,1
2020,"D","Nini",2012,"2","weiblich",2,1
2020,"D","Ninija",2008,"2","weiblich",2,1
2020,"D","Ninja",2009,"2","weiblich",2,1
2020,"D","Ninja",2017,"2","weiblich",2,1
2020,"D","Ninja",2018,"1","männlich",1,1
2020,"D","Nino",2005,"1","männlich",1,1
2020,"D","Nino",2012,"1","männlich",1,1
2020,"D","Nino",2013,"1","männlich",1,1
2020,"D","Nino",2017,"1","männlich",1,1
2020,"D","Nino Sharif",2009,"1","männlich",1,1
2020,"D","Ninu",2010,"1","männlich",1,1
2020,"D","Nisha",2013,"2","weiblich",2,1
2020,"D","Nisha (Nitta Ofpretty Devil)",2007,"2","weiblich",2,1
2020,"D","Nit",2013,"1","männlich",1,1
2020,"D","Nita",2013,"2","weiblich",2,1
2020,"D","Nita",2016,"2","weiblich",2,1
2020,"D","Niya",2007,"1","männlich",1,1
2020,"D","Nizza",2010,"2","weiblich",2,1
2020,"D","Niña",2012,"2","weiblich",2,1
2020,"D","No Limit",2019,"1","männlich",1,1
2020,"D","Noa",2009,"2","weiblich",2,1
2020,"D","Noah",2013,"1","männlich",1,1
2020,"D","Noah",2017,"1","männlich",1,1
2020,"D","Noah Hameau Jouas",2017,"1","männlich",1,1
2020,"D","Nobi",2018,"1","männlich",1,1
2020,"D","Noelle",2006,"2","weiblich",2,1
2020,"D","Noelle",2013,"2","weiblich",2,1
2020,"D","Noemi",2014,"2","weiblich",2,1
2020,"D","Noira",2009,"2","weiblich",2,1
2020,"D","Noisy",2010,"2","weiblich",2,1
2020,"D","Noita",2018,"2","weiblich",2,1
2020,"D","Noizy",2011,"1","männlich",1,1
2020,"D","Nola",2014,"2","weiblich",2,1
2020,"D","Nola",2018,"2","weiblich",2,2
2020,"D","Nola",2019,"2","weiblich",2,1
2020,"D","Nolan",2010,"1","männlich",1,1
2020,"D","Noobie (Ofari)",2016,"1","männlich",1,1
2020,"D","Noodle (Frida) aus d. Farbtopf",2016,"2","weiblich",2,1
2020,"D","Nooga",2009,"2","weiblich",2,1
2020,"D","Nora",2011,"2","weiblich",2,1
2020,"D","Nora",2013,"2","weiblich",2,1
2020,"D","Nora (Eleonora vom Zwärgehüsli",2008,"2","weiblich",2,1
2020,"D","Nordlicht",2017,"1","männlich",1,1
2020,"D","Norik (Amani Amar)",2013,"1","männlich",1,1
2020,"D","Norris",2007,"1","männlich",1,1
2020,"D","Norton",2018,"1","männlich",1,1
2020,"D","Nougat (Rocko)",2010,"1","männlich",1,1
2020,"D","Nova",2005,"2","weiblich",2,1
2020,"D","Nova Blue",2017,"2","weiblich",2,1
2020,"D","Novally",2009,"2","weiblich",2,1
2020,"D","Nox",2016,"1","männlich",1,1
2020,"D","Nox (Praha vom HS Corral)",2016,"1","männlich",1,1
2020,"D","Noé",2013,"2","weiblich",2,1
2020,"D","Nualan",2009,"1","männlich",1,1
2020,"D","Nube",2014,"2","weiblich",2,1
2020,"D","Nubia",2005,"2","weiblich",2,1
2020,"D","Nubia",2014,"2","weiblich",2,1
2020,"D","Nubia Thaliya",2010,"2","weiblich",2,1
2020,"D","Nuc-Portos",2017,"1","männlich",1,1
2020,"D","Nucha",2009,"2","weiblich",2,1
2020,"D","Nuka",2019,"1","männlich",1,1
2020,"D","Numya",2018,"2","weiblich",2,1
2020,"D","Nura",2009,"2","weiblich",2,1
2020,"D","Nureyev",2017,"1","männlich",1,1
2020,"D","Nuro",2017,"1","männlich",1,1
2020,"D","Nyima",2013,"2","weiblich",2,1
2020,"D","Nylo",2018,"1","männlich",1,1
2020,"D","Nyma",2018,"2","weiblich",2,1
2020,"D","O-Nuro",2018,"1","männlich",1,1
2020,"D","Obe",2016,"1","männlich",1,1
2020,"D","Obelix",2018,"1","männlich",1,1
2020,"D","Ocean (Kaleb)",2013,"1","männlich",1,1
2020,"D","Odessa",2017,"2","weiblich",2,1
2020,"D","Odette",2008,"2","weiblich",2,1
2020,"D","Odette",2017,"2","weiblich",2,1
2020,"D","Odi",2011,"1","männlich",1,1
2020,"D","Odillo",2018,"1","männlich",1,1
2020,"D","Odin",2006,"1","männlich",1,1
2020,"D","Odin",2010,"1","männlich",1,1
2020,"D","Odin",2013,"1","männlich",1,1
2020,"D","Odin",2014,"1","männlich",1,1
2020,"D","Odin",2017,"1","männlich",1,1
2020,"D","Odin",2019,"1","männlich",1,2
2020,"D","Odin-Fluffy",2018,"1","männlich",1,1
2020,"D","Odyseus",2013,"1","männlich",1,1
2020,"D","Ohara",2013,"1","männlich",1,1
2020,"D","Ohm",2019,"1","männlich",1,1
2020,"D","Ojum (Zuzu)",2008,"1","männlich",1,1
2020,"D","Okada",2012,"2","weiblich",2,1
2020,"D","Okaloosa My Red Scarf Nona",2019,"2","weiblich",2,1
2020,"D","Oki (Okemos)",2016,"1","männlich",1,1
2020,"D","Okko",2013,"1","männlich",1,1
2020,"D","Olaf",2010,"1","männlich",1,1
2020,"D","Ole",2014,"1","männlich",1,1
2020,"D","Ole Lund (Paperlapap)",2017,"1","männlich",1,1
2020,"D","Olga",2007,"2","weiblich",2,1
2020,"D","Olga",2009,"2","weiblich",2,1
2020,"D","Olga",2010,"2","weiblich",2,1
2020,"D","Oli",2013,"1","männlich",1,1
2020,"D","Oli (Oliviér de Pompadour)",2018,"1","männlich",1,1
2020,"D","Oli-Benno",2018,"1","männlich",1,1
2020,"D","Olive",2008,"2","weiblich",2,1
2020,"D","Olive",2013,"2","weiblich",2,1
2020,"D","Olive",2018,"2","weiblich",2,1
2020,"D","Oliver (Uno)",2018,"1","männlich",1,1
2020,"D","Olivia",2012,"2","weiblich",2,1
2020,"D","Olivia",2013,"2","weiblich",2,1
2020,"D","Olivia v. Tannzapfenland",2019,"2","weiblich",2,1
2020,"D","Olivya",2014,"2","weiblich",2,1
2020,"D","Olli",2007,"1","männlich",1,1
2020,"D","Ollie",2015,"1","männlich",1,1
2020,"D","Ollie",2016,"2","weiblich",2,1
2020,"D","Olmo",2012,"1","männlich",1,1
2020,"D","Olympia Kira",2017,"2","weiblich",2,1
2020,"D","Omao Obama v. Fargerit",2012,"1","männlich",1,1
2020,"D","Ombra (Opera)",2015,"2","weiblich",2,1
2020,"D","Omira Caramel",2017,"2","weiblich",2,1
2020,"D","Ona",2018,"2","weiblich",2,1
2020,"D","Onatha (Yoko)",2018,"2","weiblich",2,1
2020,"D","Onawa",2012,"2","weiblich",2,1
2020,"D","Onda",2002,"2","weiblich",2,1
2020,"D","Onda la Lupa Beautiful Whites",2012,"2","weiblich",2,1
2020,"D","Ondine",2018,"2","weiblich",2,1
2020,"D","One",2016,"2","weiblich",2,1
2020,"D","Oneiro Ronan vom Wichtelhaus",2011,"1","männlich",1,1
2020,"D","Onis",2013,"2","weiblich",2,1
2020,"D","Onja",2012,"2","weiblich",2,1
2020,"D","Onni",2006,"1","männlich",1,1
2020,"D","Onni (Onix Furbo)",2019,"1","männlich",1,1
2020,"D","Onur",2013,"1","männlich",1,1
2020,"D","Onya-Olinda v. Birkenhain",2007,"2","weiblich",2,1
2020,"D","Onys Billy van Eenthuis",2017,"1","männlich",1,1
2020,"D","Opal Chloé",2013,"2","weiblich",2,1
2020,"D","Open Mind Cailin",2016,"2","weiblich",2,1
2020,"D","Ophelia",2014,"2","weiblich",2,1
2020,"D","Oran",2012,"1","männlich",1,1
2020,"D","Orca",2007,"2","weiblich",2,1
2020,"D","Orea",2017,"2","weiblich",2,1
2020,"D","Oreo Sydney Bungi",2017,"1","männlich",1,1
2020,"D","Orfeo",2018,"1","männlich",1,1
2020,"D","Ori",2017,"1","männlich",1,1
2020,"D","Origona",2016,"2","weiblich",2,1
2020,"D","Orion",2015,"1","männlich",1,1
2020,"D","Orion Pickwick",2011,"1","männlich",1,1
2020,"D","Orion of Little Snow Bears",2018,"1","männlich",1,1
2020,"D","Orla of Sherry Lane",2018,"2","weiblich",2,1
2020,"D","Orlando",2011,"1","männlich",1,1
2020,"D","Orlando",2016,"1","männlich",1,1
2020,"D","Orlando v. Burg Schwärtzenberg",2015,"1","männlich",1,1
2020,"D","Orpheus",2014,"1","männlich",1,1
2020,"D","Orsan-Balou",2012,"1","männlich",1,1
2020,"D","Orso",2014,"1","männlich",1,1
2020,"D","Osaka",2018,"1","männlich",1,1
